x,y,waveform,color,neuron_index,dataset,pos_x,pos_y,timestamp,unit_id
6.3076706,12.131093,"[ 0.0359642   0.03604541  0.03628252  0.03685839  0.03860658  0.04045953
  0.04194242  0.04255927  0.04072008  0.03962179  0.04280446  0.04436806
  0.04232586  0.0483327   0.071223    0.11052925  0.13620861  0.05774235
 -0.17593058 -0.43145594 -0.51502878 -0.4239617  -0.29775119 -0.20002228
 -0.1128289  -0.03901686  0.01008645  0.04540915  0.07216807  0.08689984
  0.09669635  0.10736285  0.11375043  0.11417953  0.11301093  0.11022415
  0.10366124  0.09497186  0.08610014  0.07671703  0.06648889  0.05602291
  0.04652744  0.03840818  0.030237    0.02179676  0.01501034  0.00936602
  0.00275545 -0.00309877  0.55454545  0.33333333]",3,412,2023-09-17-T190000-chip19894_right_acqm.zip,2135.0,700.0,2023-09-17-T190000,29.0
-1.6514457,9.909228,"[ 2.07560469e-02  1.44071299e-02  1.24373691e-02  1.41286397e-02
  1.27766500e-02  1.07852039e-02  1.25619527e-02  1.27169457e-02
  1.38761016e-02  2.41351375e-02  2.89486063e-02  2.36618288e-02
  3.78313383e-02  6.26526338e-02  7.22002970e-02  1.39489204e-01
  2.90952956e-01  3.04693805e-01  1.01600240e-02 -3.59123177e-01
 -4.88662813e-01 -4.13096928e-01 -3.18776433e-01 -2.33753765e-01
 -1.29471255e-01 -4.54380208e-02 -2.70490256e-04  3.45846822e-02
  6.33365409e-02  7.44869395e-02  7.88706717e-02  8.64303581e-02
  9.07150058e-02  9.06002944e-02  9.05044089e-02  8.50662179e-02
  7.10405553e-02  5.89616687e-02  5.39729821e-02  4.81264812e-02
  4.13299077e-02  3.95110739e-02  3.48234274e-02  2.03017657e-02
  7.91534466e-03  6.22824867e-03  5.61374700e-03 -2.24886615e-04
 -4.28814982e-03 -2.67982418e-03  6.27272727e-01  3.25000000e-01]",0,413,2023-09-17-T190000-chip19894_right_acqm.zip,2415.0,682.5,2023-09-17-T190000,30.0
0.8759675,8.061034,"[ 3.42804399e-02  3.45354666e-02  3.57614234e-02  3.79814618e-02
  3.97199623e-02  4.12486996e-02  4.28952501e-02  4.25897580e-02
  4.08544632e-02  4.23629701e-02  4.59713028e-02  4.60667155e-02
  4.62238630e-02  4.96985477e-02  5.01375574e-02  5.87275717e-02
  8.36809939e-02  4.99966322e-02 -1.36755509e-01 -4.00358250e-01
 -5.34858861e-01 -4.68889073e-01 -3.15758950e-01 -1.77454165e-01
 -6.76020255e-02  1.49782758e-02  6.69107837e-02  9.91791617e-02
  1.19988382e-01  1.29034103e-01  1.30594968e-01  1.28024400e-01
  1.19591600e-01  1.08034176e-01  9.78965178e-02  8.69642208e-02
  7.32123287e-02  6.13105206e-02  5.35584405e-02  4.53728253e-02
  3.55353628e-02  2.88886475e-02  2.52682014e-02  1.88665518e-02
  1.05695150e-02  7.07009126e-03  7.29769938e-03  4.42324634e-03
  1.26277861e-04  8.58453856e-04  7.04545455e-01  3.66666667e-01]",4,414,2023-09-17-T200000-chip19894_right_acqm.zip,2712.5,770.0,2023-09-17-T200000,3.0
-2.4868963,10.415179,"[ 0.00502334  0.00578213  0.00712966  0.00837784  0.01015232  0.01305919
  0.017314    0.02299346  0.02932499  0.03766026  0.05261536  0.07376435
  0.09901704  0.14181036  0.21265468  0.28074556  0.29398662  0.21410923
  0.0092553  -0.28890453 -0.50683617 -0.47950238 -0.28165874 -0.12484348
 -0.0781962  -0.06832693 -0.05257249 -0.03751525 -0.02090069 -0.00399178
  0.0050568   0.01342423  0.02525594  0.03020198  0.02974244  0.03484087
  0.04123313  0.04100668  0.03991789  0.04205379  0.04151097  0.03798674
  0.0376522   0.03883205  0.03564317  0.03003864  0.0264896   0.02435658
  0.02353732  0.02473319  0.63181818  0.35      ]",0,415,2023-09-17-T200000-chip19894_right_acqm.zip,2432.5,735.0,2023-09-17-T200000,4.0
14.380294,10.75414,"[ 0.03531286  0.03612982  0.0380273   0.0413719   0.04712131  0.0557356
  0.06803501  0.0892673   0.11907814  0.13973733  0.13381212  0.10911214
  0.08481341  0.0615975   0.03028879 -0.0072021  -0.05968461 -0.15962447
 -0.30503369 -0.42404902 -0.44843655 -0.38443289 -0.28037337 -0.17317188
 -0.08286263 -0.01594331  0.03462559  0.0748871   0.10209286  0.11443806
  0.11649634  0.11465588  0.11212785  0.1073171   0.09874529  0.09078163
  0.08725632  0.08299477  0.07245245  0.06079472  0.0550073   0.05192109
  0.04557671  0.03796167  0.03336927  0.0293763   0.02124508  0.01092889
  0.00450306  0.00211817  0.56818182  0.43333333]",19,416,2023-09-17-T200000-chip19894_right_acqm.zip,2187.5,910.0,2023-09-17-T200000,5.0
-2.666161,10.4826145,"[ 4.82127723e-03  4.77328053e-03  9.30046646e-03  1.46309025e-02
  1.33385057e-02  1.09435179e-02  1.68828586e-02  2.72565163e-02
  3.48034630e-02  4.54517935e-02  6.66891829e-02  9.27225855e-02
  1.23515319e-01  1.77531043e-01  2.52934190e-01  3.01904957e-01
  2.67637291e-01  1.13043210e-01 -1.57578000e-01 -4.29551405e-01
 -5.16078751e-01 -3.77741516e-01 -1.88267108e-01 -9.62521677e-02
 -7.60083322e-02 -5.88116506e-02 -3.96364166e-02 -2.72353373e-02
 -1.42685011e-02 -5.34289813e-04  1.20722638e-02  2.53580694e-02
  3.37185393e-02  3.47718043e-02  3.67981199e-02  4.02804936e-02
  3.84717714e-02  3.49781604e-02  3.59644239e-02  3.85123797e-02
  3.96361044e-02  3.98682005e-02  3.81806214e-02  3.44552018e-02
  3.00577923e-02  2.53225048e-02  2.23114042e-02  2.26396303e-02
  2.26182685e-02  2.01258160e-02  6.31818182e-01  3.50000000e-01]",0,417,2023-09-17-T200000-chip19894_right_acqm.zip,2432.5,735.0,2023-09-17-T200000,6.0
7.9495883,4.661666,"[ 4.31399314e-02  4.48289846e-02  4.55955527e-02  4.65632302e-02
  4.84757884e-02  5.10047195e-02  5.36865544e-02  5.47065684e-02
  5.28472102e-02  5.35302183e-02  6.15873990e-02  6.86395020e-02
  6.32436307e-02  4.44005151e-02  1.47524088e-02 -2.13610281e-02
 -6.44339499e-02 -1.45129053e-01 -2.89921558e-01 -4.37189802e-01
 -4.75730006e-01 -3.87381596e-01 -2.56899160e-01 -1.47444801e-01
 -5.98730339e-02  1.12480714e-02  6.15694065e-02  9.51215683e-02
  1.17685869e-01  1.30880248e-01  1.38826973e-01  1.42942025e-01
  1.39036448e-01  1.28999458e-01  1.20968180e-01  1.15929192e-01
  1.08070989e-01  9.66053848e-02  8.56870500e-02  7.54528089e-02
  6.34305346e-02  5.16896695e-02  4.27195625e-02  3.33903335e-02
  2.19118119e-02  1.22819130e-02  6.04698281e-03  4.36768776e-04
 -4.69631409e-03 -8.45069972e-03  6.22727273e-01  3.25000000e-01]",1,418,2023-09-17-T200000-chip19894_right_acqm.zip,2397.5,682.5,2023-09-17-T200000,7.0
10.612499,10.33437,"[ 0.07128121  0.06559268  0.06325663  0.06536886  0.06311171  0.05986762
  0.06431841  0.06770219  0.0620358   0.05791944  0.05873878  0.05238572
  0.03963229  0.03071721  0.01738314 -0.0109767  -0.04394604 -0.08987099
 -0.19627754 -0.36216792 -0.48311774 -0.46501597 -0.339872   -0.20323621
 -0.09958688 -0.02171101  0.0375118   0.07767741  0.10135559  0.11160183
  0.11391826  0.11728509  0.12209226  0.11943986  0.1087938   0.09928299
  0.0931126   0.08673843  0.08139887  0.07591121  0.06498959  0.05382132
  0.05118686  0.0505394   0.04299924  0.0343476   0.02920472  0.02187545
  0.01201307  0.00483225  0.55        0.43333333]",19,419,2023-09-17-T200000-chip19894_right_acqm.zip,2117.5,910.0,2023-09-17-T200000,8.0
8.619354,7.801065,"[ 0.08521304  0.07854081  0.07615386  0.07431358  0.06835806  0.06180032
  0.05944501  0.05971972  0.05946946  0.05826459  0.05591155  0.05154236
  0.04436312  0.0326222   0.01344799 -0.01828251 -0.07226057 -0.15542658
 -0.25673707 -0.34585273 -0.39229223 -0.38530629 -0.33682991 -0.26742738
 -0.19092121 -0.11424269 -0.04480548  0.01164936  0.05510701  0.08678854
  0.10721535  0.11956362  0.12710522  0.12979696  0.12844576  0.12614219
  0.12313191  0.1173775   0.10978183  0.10271236  0.09580051  0.0872185
  0.07657459  0.06535888  0.05588299  0.04870053  0.04153854  0.03300528
  0.02493206  0.0187347   0.66363636  0.375     ]",16,420,2023-09-17-T200000-chip19894_right_acqm.zip,2555.0,787.5,2023-09-17-T200000,10.0
6.4253535,13.141159,"[ 0.0363149   0.03812906  0.04044476  0.04301608  0.04516543  0.04688462
  0.04833709  0.0476427   0.04582508  0.04736006  0.04838609  0.04425775
  0.04920254  0.07707588  0.11507006  0.13471126  0.09161389 -0.06065754
 -0.28307628 -0.4403577  -0.45429847 -0.38000426 -0.29206024 -0.20637672
 -0.12493137 -0.05900489 -0.00817891  0.03280924  0.06255051  0.08340702
  0.10092973  0.11412098  0.12101683  0.12387972  0.12348075  0.11956005
  0.11431126  0.10779144  0.09743177  0.08458319  0.07313614  0.06326208
  0.05310428  0.0430947   0.03454429  0.02721874  0.01987291  0.01192009
  0.0049549   0.0008102   0.55454545  0.33333333]",3,421,2023-09-17-T200000-chip19894_right_acqm.zip,2135.0,700.0,2023-09-17-T200000,11.0
-1.8384713,10.296166,"[ 0.02024396  0.01726777  0.02183671  0.02974076  0.02968111  0.02513184
  0.02404311  0.02024988  0.01229002  0.00982027  0.01011137  0.01434482
  0.03509492  0.05215557  0.06741817  0.16797403  0.31912052  0.24736376
 -0.14865134 -0.52341675 -0.55245778 -0.34912983 -0.16962457 -0.06819435
 -0.00172049  0.03190623  0.04074529  0.04820717  0.05432881  0.05565849
  0.05946463  0.06309629  0.06036973  0.05551299  0.04992338  0.04130644
  0.0368554   0.04071443  0.04295085  0.03844569  0.03322326  0.0275483
  0.01794684  0.00998865  0.00863536  0.00831981  0.00584906  0.0068204
  0.01094181  0.00920404  0.63636364  0.325     ]",0,422,2023-09-17-T200000-chip19894_right_acqm.zip,2450.0,682.5,2023-09-17-T200000,12.0
10.191187,7.7776017,"[ 0.12909143  0.16131407  0.16165481  0.15549629  0.16202138  0.16149725
  0.14371503  0.12385063  0.10538602  0.08160647  0.05732031  0.03498524
  0.00564941 -0.03403834 -0.07893293 -0.12691685 -0.1788284  -0.2302083
 -0.26995241 -0.29112522 -0.29685102 -0.2871008  -0.2551637  -0.2073695
 -0.1634971  -0.13005581 -0.09631763 -0.05832796 -0.02396782  0.00548208
  0.0370495   0.06882608  0.09119087  0.10513298  0.11941142  0.13225671
  0.13628671  0.13510496  0.1349358   0.13053944  0.1182179   0.10766413
  0.10437488  0.09879149  0.08507286  0.07015083  0.05810802  0.04577659
  0.0329618   0.02093138  0.70454545  0.5       ]",16,423,2023-09-17-T200000-chip19894_right_acqm.zip,2712.5,1050.0,2023-09-17-T200000,13.0
0.64549935,7.105775,"[ 0.03244649  0.03599773  0.03814832  0.03883304  0.04063585  0.04341767
  0.0446329   0.04330544  0.04182398  0.04295899  0.04513634  0.04568523
  0.04536766  0.04380881  0.0470565   0.07166189  0.08963628  0.00228225
 -0.22687572 -0.45886953 -0.52513891 -0.42543796 -0.27476419 -0.14459485
 -0.04421844  0.02713636  0.0739206   0.10576829  0.12563614  0.13319672
  0.1323781   0.12724879  0.11863254  0.10683832  0.09380366  0.08189886
  0.07137371  0.06070381  0.05004651  0.04182779  0.03704758  0.03324418
  0.02755598  0.02088096  0.01643573  0.01419889  0.01115501  0.00730688
  0.00559578  0.00510309  0.70454545  0.36666667]",4,424,2023-09-17-T200000-chip19894_right_acqm.zip,2712.5,770.0,2023-09-17-T200000,14.0
-1.6665617,9.9162035,"[-6.17791672e-03  3.04407559e-04  3.18679659e-03 -2.37352832e-03
 -6.53371160e-03 -2.28130216e-03  3.12590109e-03  1.58331477e-03
  9.39726836e-05  2.71158894e-03 -4.36190666e-03 -9.71180658e-03
  1.56634090e-02  3.71132137e-02  4.28268862e-02  1.62755750e-01
  4.04012297e-01  4.46036829e-01  1.03292629e-01 -3.09097170e-01
 -4.48508337e-01 -3.79494210e-01 -2.85405584e-01 -1.86708448e-01
 -7.92054796e-02 -7.74543358e-03  2.82943328e-02  5.64446242e-02
  7.07540436e-02  6.62524627e-02  6.01861044e-02  5.92030181e-02
  5.58755454e-02  4.94934616e-02  4.42991113e-02  4.02625291e-02
  3.55190510e-02  3.05311315e-02  2.69726072e-02  2.36830258e-02
  1.70298300e-02  8.02924907e-03  2.51427072e-03  7.76631748e-04
 -2.53044145e-03 -6.25321458e-03 -4.33240619e-03  5.20202764e-04
 -1.69139874e-04 -5.94246421e-03  6.36363636e-01  3.25000000e-01]",0,425,2023-09-17-T200000-chip19894_right_acqm.zip,2450.0,682.5,2023-09-17-T200000,15.0
6.297236,11.852019,"[ 0.03468918  0.0353445   0.03776571  0.04074549  0.04274627  0.04418109
  0.04597538  0.04700293  0.04652831  0.04751225  0.05076961  0.05188651
  0.05420205  0.06764503  0.08525131  0.09297245  0.08888015  0.03906873
 -0.11934063 -0.34715663 -0.48601389 -0.45750712 -0.34643422 -0.24437795
 -0.15800194 -0.07934619 -0.01993953  0.02136373  0.05515296  0.0816418
  0.09866625  0.10958757  0.11699105  0.1209425   0.12212192  0.12081084
  0.1161184   0.10834044  0.09897138  0.08880014  0.07847361  0.06876895
  0.05901977  0.04826244  0.0374881   0.0281228   0.02009614  0.01280302
  0.00628381  0.00117972  0.55454545  0.33333333]",3,426,2023-09-17-T200000-chip19894_right_acqm.zip,2135.0,700.0,2023-09-17-T200000,16.0
6.4465513,13.130224,"[ 0.03636471  0.03930099  0.04224781  0.04542908  0.04815831  0.04990979
  0.05140647  0.05201597  0.05191786  0.05292839  0.05249409  0.05038954
  0.05789098  0.08256884  0.1154466   0.13015049  0.07479629 -0.08646193
 -0.29175301 -0.42042805 -0.43159842 -0.37815582 -0.30509844 -0.22220759
 -0.14104176 -0.07335413 -0.01894215  0.02361149  0.05504796  0.07979821
  0.09956242  0.11289633  0.12145456  0.12685446  0.12773269  0.12452871
  0.11918485  0.11135583  0.10102179  0.08994854  0.07849352  0.06664864
  0.05638129  0.04843623  0.04044335  0.03090224  0.02139088  0.01330494
  0.00633335  0.00095608  0.55454545  0.33333333]",3,427,2023-09-17-T200000-chip19894_right_acqm.zip,2135.0,700.0,2023-09-17-T200000,17.0
6.1013327,6.7810545,"[ 0.07015593  0.06513119  0.06256606  0.06502938  0.06843778  0.06773455
  0.06350777  0.06036887  0.05928879  0.05684266  0.05131052  0.04443822
  0.0373941   0.02664406  0.00720487 -0.02206931 -0.07307733 -0.17699918
 -0.33216782 -0.45811299 -0.46844466 -0.37371995 -0.25110629 -0.14585344
 -0.05916761  0.00814099  0.05208914  0.07937913  0.09754551  0.10790409
  0.11255792  0.114068    0.11220472  0.10802678  0.10397626  0.09977954
  0.09460011  0.08916359  0.08295284  0.0750916   0.06707243  0.06024941
  0.05433277  0.04905529  0.04302749  0.03417492  0.02398658  0.01630196
  0.01193447  0.00890484  0.66363636  0.375     ]",15,428,2023-09-17-T200000-chip19894_right_acqm.zip,2555.0,787.5,2023-09-17-T200000,18.0
6.044244,6.8039455,"[ 0.06485833  0.06450863  0.06429677  0.06456417  0.06435466  0.06337666
  0.06246125  0.06154404  0.06002238  0.05770372  0.05376262  0.04858579
  0.04344076  0.03308144  0.01192187 -0.01426943 -0.05672989 -0.16261497
 -0.33590544 -0.47423293 -0.47628071 -0.36781487 -0.24152161 -0.13859323
 -0.05443348  0.00989271  0.0521654   0.08018417  0.09882355  0.10814369
  0.11098756  0.11056414  0.1080451   0.10508522  0.10228561  0.09795365
  0.09200189  0.08633648  0.08084506  0.07414941  0.06686694  0.05968776
  0.05146794  0.04272774  0.03591398  0.03038462  0.02402447  0.01840443
  0.01480562  0.01049675  0.66363636  0.375     ]",15,429,2023-09-17-T200000-chip19894_right_acqm.zip,2555.0,787.5,2023-09-17-T200000,19.0
-1.5756298,9.818776,"[ 1.30601812e-02  1.37204268e-02  1.82356868e-02  2.32468743e-02
  2.19491829e-02  1.78962517e-02  2.06849092e-02  2.58944636e-02
  2.25462606e-02  1.92396278e-02  2.49955567e-02  2.57233842e-02
  2.35461087e-02  4.43538564e-02  8.74454027e-02  1.54508433e-01
  2.62324591e-01  3.09653543e-01  1.20249121e-01 -2.46240403e-01
 -4.93586171e-01 -4.85318357e-01 -3.55376864e-01 -2.31323638e-01
 -1.20496562e-01 -2.55998326e-02  2.51284324e-02  3.28525915e-02
  2.71142612e-02  3.04845088e-02  4.30161233e-02  5.25262060e-02
  5.71156301e-02  6.56186315e-02  7.73434333e-02  8.31827868e-02
  8.02809781e-02  6.89354137e-02  5.10195513e-02  3.62050765e-02
  3.00332901e-02  2.57812203e-02  2.10690664e-02  2.01830442e-02
  1.96603498e-02  1.51827878e-02  1.00657662e-02  5.10839394e-03
 -9.48592386e-05 -1.11421548e-03  5.68181818e-01  3.41666667e-01]",0,430,2023-09-17-T200000-chip19894_right_acqm.zip,2187.5,717.5,2023-09-17-T200000,20.0
0.8260611,8.040994,"[ 0.03372457  0.03300652  0.03447204  0.03757519  0.03947245  0.04055039
  0.04140357  0.04102939  0.04190504  0.0465432   0.04884476  0.04442672
  0.04200392  0.04463256  0.04539201  0.05898431  0.08955377  0.05261808
 -0.14201261 -0.40648659 -0.53627859 -0.46701251 -0.31138608 -0.17093468
 -0.06172865  0.01899962  0.06981472  0.10109045  0.12197044  0.13151454
  0.13144078  0.1278426   0.12142037  0.1091096   0.09317831  0.07986379
  0.0703206   0.06018878  0.04848853  0.03995581  0.03573092  0.03008548
  0.02159497  0.0164776   0.01600363  0.01454837  0.01124214  0.00905097
  0.00670862  0.00315033  0.70454545  0.36666667]",4,431,2023-09-17-T200000-chip19894_right_acqm.zip,2712.5,770.0,2023-09-17-T200000,21.0
6.3444786,11.991284,"[ 0.03479588  0.03645471  0.03789752  0.03888342  0.04027167  0.0432831
  0.04646963  0.04672307  0.04522908  0.04692238  0.04999106  0.04769527
  0.04706918  0.06189757  0.08454883  0.09995399  0.10025285  0.03937447
 -0.14014484 -0.37248648 -0.49266602 -0.44679005 -0.33333114 -0.23307015
 -0.14596672 -0.0683034  -0.01160887  0.02825506  0.06042113  0.08405373
  0.09944927  0.1107535   0.11871586  0.12239958  0.12244076  0.11957362
  0.11421884  0.10681535  0.09729445  0.0860519   0.07478305  0.0644713
  0.05411829  0.04348972  0.03470887  0.02841749  0.02168571  0.01286247
  0.00456542 -0.0006783   0.55454545  0.33333333]",3,432,2023-09-17-T200000-chip19894_right_acqm.zip,2135.0,700.0,2023-09-17-T200000,22.0
10.234245,8.165363,"[ 0.07896991  0.07519637  0.07145487  0.06781374  0.06480836  0.06141373
  0.0581813   0.05772026  0.05890286  0.05529649  0.04404409  0.03150539
  0.02365817  0.01519774 -0.0055873  -0.04618907 -0.11029387 -0.19951619
 -0.30096233 -0.37983141 -0.4031279  -0.36941777 -0.30231693 -0.22328787
 -0.14411522 -0.07295795 -0.01323902  0.03566565  0.0719537   0.09358504
  0.10552835  0.11590407  0.12638736  0.13279109  0.13318681  0.13035036
  0.12682998  0.12165937  0.11376238  0.10524815  0.09746527  0.0875876
  0.07417778  0.06133047  0.05233159  0.04527342  0.03844265  0.03272601
  0.02741586  0.02082021  0.66363636  0.375     ]",16,433,2023-09-17-T210000-chip19894_right_acqm.zip,2555.0,787.5,2023-09-17-T210000,2.0
13.718349,4.3759317,"[ 0.03769038  0.04603243  0.05366216  0.05044223  0.03731317  0.02884293
  0.03146838  0.03790842  0.04334642  0.05084726  0.06075197  0.066986
  0.0650373   0.05403274  0.03590762  0.01827401 -0.0096282  -0.10030294
 -0.27662967 -0.44496134 -0.48064769 -0.38422931 -0.25679926 -0.16220803
 -0.09465454 -0.0343807   0.02372966  0.07415636  0.10911957  0.12597404
  0.13038599  0.13377307  0.14356793  0.15420271  0.15240464  0.13286921
  0.10700255  0.09043773  0.08167595  0.06906734  0.05690708  0.05626333
  0.05648321  0.04242069  0.02734965  0.02862556  0.03056981  0.01362959
 -0.00598062 -0.00745166  0.66363636  0.46666667]",9,434,2023-09-17-T210000-chip19894_right_acqm.zip,2555.0,980.0,2023-09-17-T210000,3.0
-3.0653288,9.583805,"[ 0.02484256  0.02697811  0.03205069  0.03248131  0.02718203  0.02743528
  0.03541275  0.04156025  0.04448585  0.04969548  0.05455284  0.05530155
  0.06036475  0.08284577  0.13113938  0.19446828  0.20002524  0.03633157
 -0.28305252 -0.54318921 -0.54895242 -0.35619596 -0.15967295 -0.04780038
  0.01138569  0.04646973  0.06128279  0.0686133   0.07509012  0.07173991
  0.0593863   0.05221632  0.05418764  0.05348178  0.04369397  0.03521665
  0.03493264  0.03329744  0.02637318  0.02383319  0.0262043   0.02566717
  0.02422754  0.02392039  0.0187357   0.01140595  0.01052056  0.01103108
  0.00577664  0.0023074   0.68636364  0.39166667]",0,435,2023-09-17-T210000-chip19894_right_acqm.zip,2642.5,822.5,2023-09-17-T210000,5.0
-2.6804914,10.479892,"[ 0.00210809  0.00383921  0.00787862  0.01188692  0.01290178  0.01290117
  0.01886084  0.03194679  0.04384506  0.05308782  0.06894554  0.09453008
  0.13372765  0.20018336  0.27865891  0.31188237  0.2549237   0.09235589
 -0.16702268 -0.42387387 -0.50794203 -0.37844125 -0.19034287 -0.08445538
 -0.05225307 -0.0390692  -0.03081795 -0.02262395 -0.0080631   0.00188632
  0.00118229  0.00487244  0.01926641  0.0299051   0.03045775  0.031894
  0.03832223  0.04043228  0.03536816  0.03205714  0.03432013  0.03475189
  0.02882942  0.02342964  0.0256819   0.03024921  0.02687933  0.01751876
  0.0125037   0.01274702  0.63181818  0.35      ]",0,436,2023-09-17-T210000-chip19894_right_acqm.zip,2432.5,735.0,2023-09-17-T210000,6.0
14.385007,10.577404,"[ 0.03892318  0.04082045  0.04543131  0.05162493  0.06160034  0.08090213
  0.10555638  0.12288862  0.12619238  0.11554101  0.09313005  0.06840856
  0.05052184  0.03310241  0.00719881 -0.02601272 -0.07982569 -0.18260621
 -0.32053167 -0.42239883 -0.43372663 -0.36863579 -0.2717222  -0.16924041
 -0.07251191  0.00560277  0.05809709  0.0915678   0.11403924  0.12534482
  0.12603605  0.12266768  0.11884647  0.11367385  0.10824952  0.1023374
  0.09298628  0.08267598  0.07527352  0.06722     0.05635116  0.04737821
  0.04130042  0.03447498  0.0264798   0.01835001  0.01098464  0.00657526
  0.00335055 -0.00287419  0.56818182  0.43333333]",19,437,2023-09-17-T210000-chip19894_right_acqm.zip,2187.5,910.0,2023-09-17-T210000,7.0
13.035084,2.808088,"[ 0.03916293  0.0449084   0.04892693  0.05087151  0.0531159   0.05586314
  0.05765075  0.05946221  0.06226125  0.06519559  0.06691669  0.06549454
  0.06433002  0.06940268  0.07236885  0.06629819  0.06028277  0.01520049
 -0.15670729 -0.41618799 -0.55596924 -0.46863893 -0.28627184 -0.15683626
 -0.07974876 -0.01649732  0.02388629  0.03946969  0.05305613  0.07234024
  0.0888564   0.09977666  0.10691234  0.10890743  0.10408829  0.09439483
  0.08314732  0.07253188  0.06444901  0.05901508  0.05246928  0.04272931
  0.03402389  0.0300448   0.0278325   0.02293793  0.01638525  0.01332768
  0.01447123  0.01322001  0.68636364  0.54166667]",7,438,2023-09-17-T210000-chip19894_right_acqm.zip,2642.5,1137.5,2023-09-17-T210000,8.0
-2.6160254,10.465317,"[ 0.00457865  0.00822611  0.00826932  0.00688249  0.00940152  0.01419962
  0.01819839  0.02470898  0.03467563  0.04510718  0.06014027  0.08509613
  0.12092016  0.17800796  0.2581126   0.31627612  0.28959465  0.15054946
 -0.08894016 -0.35399483 -0.49560682 -0.42761768 -0.24987617 -0.12030268
 -0.07210042 -0.05025624 -0.03126875 -0.02254325 -0.01700739 -0.00595926
  0.00281986  0.00495308  0.00964425  0.01961188  0.0265012   0.02953985
  0.03436103  0.03878579  0.03945619  0.03865731  0.03582346  0.03060671
  0.02949425  0.0333748   0.03427468  0.03131705  0.02927921  0.02694783
  0.02391602  0.02213063  0.63181818  0.35      ]",0,439,2023-09-17-T210000-chip19894_right_acqm.zip,2432.5,735.0,2023-09-17-T210000,9.0
7.963059,4.698524,"[ 0.04428045  0.04689072  0.04810612  0.04932545  0.05058164  0.05096397
  0.05212099  0.05410343  0.05526949  0.05899414  0.06604215  0.06618322
  0.05280585  0.03035788  0.00173407 -0.03048598 -0.0688398  -0.14575843
 -0.28580182 -0.42644131 -0.46347919 -0.38377843 -0.26408469 -0.15774294
 -0.06732589  0.00632057  0.05836009  0.09586219  0.12465443  0.14179685
  0.14810965  0.14930902  0.14691427  0.13993833  0.13051704  0.12091266
  0.11012579  0.09761473  0.08547043  0.07454856  0.0632884   0.05136931
  0.04011997  0.02963625  0.01936737  0.01032477  0.00369924 -0.00105439
 -0.00523918 -0.00967476  0.62272727  0.325     ]",1,440,2023-09-17-T210000-chip19894_right_acqm.zip,2397.5,682.5,2023-09-17-T210000,10.0
13.966008,9.119105,"[ 0.0694736   0.07386094  0.07351895  0.06670648  0.06182617  0.06219595
  0.06119023  0.05549017  0.04889804  0.04468991  0.04414631  0.04559625
  0.04055229  0.02107127 -0.00828711 -0.03821442 -0.08041489 -0.17083014
 -0.31782825 -0.45199276 -0.4778687  -0.38341875 -0.24569024 -0.13052481
 -0.0459629   0.01681015  0.05969159  0.08880044  0.10778436  0.11222543
  0.10804165  0.1095376   0.11486423  0.11263923  0.10597773  0.10372259
  0.10196563  0.0942973   0.08454951  0.07722361  0.06997623  0.06092293
  0.05226939  0.04592977  0.04064991  0.03292512  0.02284181  0.01715186
  0.01810276  0.01597908  0.55        0.43333333]",19,441,2023-09-17-T210000-chip19894_right_acqm.zip,2117.5,910.0,2023-09-17-T210000,11.0
-3.0629818,9.588026,"[ 0.02477918  0.02273331  0.02714988  0.03110139  0.03102466  0.02962355
  0.03082797  0.03723226  0.04687251  0.05602657  0.06622723  0.08179161
  0.10523921  0.1398803   0.18342373  0.20833945  0.15936735 -0.00699312
 -0.26030847 -0.47854127 -0.53321072 -0.41207708 -0.22382137 -0.07627248
  0.00419643  0.04073104  0.05480097  0.05681439  0.0539757   0.05186174
  0.05119969  0.04920946  0.04546021  0.04211156  0.03996364  0.03850809
  0.03813347  0.03936522  0.03977139  0.03594809  0.03055546  0.0293674
  0.0307686   0.02928766  0.02564951  0.02184252  0.01534588  0.00823275
  0.0083952   0.01342594  0.66363636  0.375     ]",0,442,2023-09-17-T210000-chip19894_right_acqm.zip,2555.0,787.5,2023-09-17-T210000,13.0
7.8652325,4.94729,"[ 4.06648417e-02  4.20326765e-02  4.21323134e-02  4.26125928e-02
  4.42340680e-02  4.69214643e-02  5.04396589e-02  5.29611140e-02
  5.37728467e-02  5.68462902e-02  6.27971916e-02  6.32592671e-02
  5.28836111e-02  3.37885995e-02  6.35371757e-03 -2.53932267e-02
 -5.94712147e-02 -1.28011525e-01 -2.65591993e-01 -4.18619322e-01
 -4.72947568e-01 -3.97671729e-01 -2.70996372e-01 -1.60715448e-01
 -7.04203187e-02  6.90639095e-03  6.31739980e-02  9.87231100e-02
  1.23949646e-01  1.41856944e-01  1.49935087e-01  1.50539837e-01
  1.47604389e-01  1.41092471e-01  1.31519030e-01  1.21822209e-01
  1.11923180e-01  9.97909168e-02  8.65815442e-02  7.40715223e-02
  6.17665211e-02  4.99192688e-02  3.97316122e-02  3.01468314e-02
  1.89663959e-02  7.29390328e-03 -3.05772658e-04 -2.45531254e-03
 -4.27050809e-03 -9.40594651e-03  6.22727273e-01  3.25000000e-01]",1,443,2023-09-17-T210000-chip19894_right_acqm.zip,2397.5,682.5,2023-09-17-T210000,14.0
